;Identifiant arc;Libelle;Date et heure de comptage;Débit horaire;Taux d'occupation;Etat trafic;Identifiant noeud amont;Libelle noeud amont;Identifiant noeud aval;Libelle noeud aval;Etat arc;Date debut dispo data;Date fin dispo data;geo_point_2d;geo_shape;date;heure;dow;mois;annee;jour_mois;jour_semaine;heure_sin;heure_cos;jour_sin;jour_cos;mois_sin;mois_cos;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;ensoleillement (en min);datetime;est_pieton;est_vacances;est_avant_vacances;est_ferie;est_avant_ferie;est_weekend
3456;191;Sts_Peres;2025-06-13 12:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;12;4;6;2025;13;Ven;1.2246467991473532e-16;-1.0;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.9;29.6;60.0;2025-06-13 12:00:00;0;0;0;0;0;0
4730;191;Sts_Peres;2025-06-13 13:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;13;4;6;2025;13;Ven;-0.2588190451025208;-0.9659258262890683;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.4;31.2;60.0;2025-06-13 13:00:00;0;0;0;0;0;0
4729;191;Sts_Peres;2025-06-13 14:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;14;4;6;2025;13;Ven;-0.4999999999999998;-0.8660254037844388;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.1;32.2;60.0;2025-06-13 14:00:00;0;0;0;0;0;0
4728;191;Sts_Peres;2025-06-13 15:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;15;4;6;2025;13;Ven;-0.7071067811865471;-0.7071067811865479;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.9;33.0;53.0;2025-06-13 15:00:00;0;0;0;0;0;0
3455;191;Sts_Peres;2025-06-13 16:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;16;4;6;2025;13;Ven;-0.8660254037844384;-0.5000000000000004;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.6;32.6;35.0;2025-06-13 16:00:00;0;0;0;0;0;0
4727;191;Sts_Peres;2025-06-13 17:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;17;4;6;2025;13;Ven;-0.9659258262890683;-0.25881904510252063;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.5;32.1;29.0;2025-06-13 17:00:00;0;0;0;0;0;0
4726;191;Sts_Peres;2025-06-13 18:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;18;4;6;2025;13;Ven;-1.0;-1.8369701987210297e-16;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.1;31.7;29.0;2025-06-13 18:00:00;0;0;0;0;0;0
3454;191;Sts_Peres;2025-06-13 19:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;19;4;6;2025;13;Ven;-0.9659258262890684;0.2588190451025203;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.2;30.5;0.0;2025-06-13 19:00:00;0;0;0;0;0;0
3453;191;Sts_Peres;2025-06-13 20:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;20;4;6;2025;13;Ven;-0.8660254037844386;0.5000000000000001;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.8;29.6;0.0;2025-06-13 20:00:00;0;0;0;0;0;0
3452;191;Sts_Peres;2025-06-13 21:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;21;4;6;2025;13;Ven;-0.7071067811865477;0.7071067811865474;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;5.6;24.1;0.0;2025-06-13 21:00:00;0;0;0;0;0;0
3451;191;Sts_Peres;2025-06-13 22:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;22;4;6;2025;13;Ven;-0.5000000000000004;0.8660254037844384;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.1;23.7;0.0;2025-06-13 22:00:00;0;0;0;0;0;0
4725;191;Sts_Peres;2025-06-13 23:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-13;23;4;6;2025;13;Ven;-0.25881904510252157;0.9659258262890681;-0.433883739117558;-0.9009688679024191;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;3.9;24.0;3.5;21.7;0.0;2025-06-13 23:00:00;0;0;0;0;0;0
3450;191;Sts_Peres;2025-06-14 00:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;0;5;6;2025;14;Sam;0.0;1.0;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;6.0;2.0;20.3;0.0;2025-06-14 00:00:00;0;0;0;0;0;1
4829;191;Sts_Peres;2025-06-14 01:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;1;5;6;2025;14;Sam;0.25881904510252074;0.9659258262890683;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;1.0;20.0;0.0;2025-06-14 01:00:00;0;0;0;0;0;1
5884;191;Sts_Peres;2025-06-14 02:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;2;5;6;2025;14;Sam;0.49999999999999994;0.8660254037844387;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;1.3;19.8;0.0;2025-06-14 02:00:00;0;0;0;0;0;1
5885;191;Sts_Peres;2025-06-14 03:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;3;5;6;2025;14;Sam;0.7071067811865475;0.7071067811865476;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.8;19.9;0.0;2025-06-14 03:00:00;0;0;0;0;0;1
4830;191;Sts_Peres;2025-06-14 04:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;4;5;6;2025;14;Sam;0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.4;19.8;0.0;2025-06-14 04:00:00;0;0;0;0;0;1
5886;191;Sts_Peres;2025-06-14 05:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;5;5;6;2025;14;Sam;0.9659258262890683;0.25881904510252074;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.4;20.2;0.0;2025-06-14 05:00:00;0;0;0;0;0;1
5887;191;Sts_Peres;2025-06-14 06:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;6;5;6;2025;14;Sam;1.0;6.123233995736766e-17;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.5;20.6;0.0;2025-06-14 06:00:00;0;0;0;0;0;1
4831;191;Sts_Peres;2025-06-14 07:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;7;5;6;2025;14;Sam;0.9659258262890683;-0.25881904510252063;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.4;21.0;0.0;2025-06-14 07:00:00;0;0;0;0;0;1
4832;191;Sts_Peres;2025-06-14 08:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;8;5;6;2025;14;Sam;0.8660254037844387;-0.49999999999999983;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.3;21.8;0.0;2025-06-14 08:00:00;0;0;0;0;0;1
4833;191;Sts_Peres;2025-06-14 09:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;9;5;6;2025;14;Sam;0.7071067811865476;-0.7071067811865475;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.3;22.7;54.0;2025-06-14 09:00:00;0;0;0;0;0;1
5888;191;Sts_Peres;2025-06-14 10:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;10;5;6;2025;14;Sam;0.49999999999999994;-0.8660254037844387;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.3;24.8;60.0;2025-06-14 10:00:00;0;0;0;0;0;1
4834;191;Sts_Peres;2025-06-14 11:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;11;5;6;2025;14;Sam;0.258819045102521;-0.9659258262890682;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;1.5;25.4;33.0;2025-06-14 11:00:00;0;0;0;0;0;1
4835;191;Sts_Peres;2025-06-14 12:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;12;5;6;2025;14;Sam;1.2246467991473532e-16;-1.0;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.8;26.6;28.0;2025-06-14 12:00:00;0;0;0;0;0;1
5889;191;Sts_Peres;2025-06-14 13:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;13;5;6;2025;14;Sam;-0.2588190451025208;-0.9659258262890683;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.2;26.9;35.0;2025-06-14 13:00:00;0;0;0;0;0;1
5890;191;Sts_Peres;2025-06-14 14:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;14;5;6;2025;14;Sam;-0.4999999999999998;-0.8660254037844388;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.0;27.7;49.0;2025-06-14 14:00:00;0;0;0;0;0;1
5891;191;Sts_Peres;2025-06-14 15:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;15;5;6;2025;14;Sam;-0.7071067811865471;-0.7071067811865479;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.0;27.5;31.0;2025-06-14 15:00:00;0;0;0;0;0;1
5892;191;Sts_Peres;2025-06-14 16:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;16;5;6;2025;14;Sam;-0.8660254037844384;-0.5000000000000004;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.2;27.4;60.0;2025-06-14 16:00:00;0;0;0;0;0;1
4836;191;Sts_Peres;2025-06-14 17:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;17;5;6;2025;14;Sam;-0.9659258262890683;-0.25881904510252063;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.7;26.4;60.0;2025-06-14 17:00:00;0;0;0;0;0;1
5893;191;Sts_Peres;2025-06-14 18:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;18;5;6;2025;14;Sam;-1.0;-1.8369701987210297e-16;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;4.0;24.8;50.0;2025-06-14 18:00:00;0;0;0;0;0;1
5894;191;Sts_Peres;2025-06-14 19:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;19;5;6;2025;14;Sam;-0.9659258262890684;0.2588190451025203;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;4.7;23.5;9.0;2025-06-14 19:00:00;0;0;0;0;0;1
4837;191;Sts_Peres;2025-06-14 20:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;20;5;6;2025;14;Sam;-0.8660254037844386;0.5000000000000001;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.1;22.5;6.0;2025-06-14 20:00:00;0;0;0;0;0;1
4838;191;Sts_Peres;2025-06-14 21:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;21;5;6;2025;14;Sam;-0.7071067811865477;0.7071067811865474;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.8;22.2;0.0;2025-06-14 21:00:00;0;0;0;0;0;1
5895;191;Sts_Peres;2025-06-14 22:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;22;5;6;2025;14;Sam;-0.5000000000000004;0.8660254037844384;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.5;20.8;0.0;2025-06-14 22:00:00;0;0;0;0;0;1
4839;191;Sts_Peres;2025-06-14 23:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-14;23;5;6;2025;14;Sam;-0.25881904510252157;0.9659258262890681;-0.9749279121818236;-0.2225209339563146;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.1;19.7;0.0;2025-06-14 23:00:00;0;0;0;0;0;1
5896;191;Sts_Peres;2025-06-15 00:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;0;6;6;2025;15;Dim;0.0;1.0;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.0;18.8;0.0;2025-06-15 00:00:00;0;0;0;0;0;1
5187;191;Sts_Peres;2025-06-15 01:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;1;6;6;2025;15;Dim;0.25881904510252074;0.9659258262890683;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.5;18.4;0.0;2025-06-15 01:00:00;0;0;0;0;0;1
5186;191;Sts_Peres;2025-06-15 02:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;2;6;6;2025;15;Dim;0.49999999999999994;0.8660254037844387;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.7;18.6;0.0;2025-06-15 02:00:00;0;0;0;0;0;1
5130;191;Sts_Peres;2025-06-15 03:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;3;6;6;2025;15;Dim;0.7071067811865475;0.7071067811865476;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.5;18.4;0.0;2025-06-15 03:00:00;0;0;0;0;0;1
5185;191;Sts_Peres;2025-06-15 04:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;4;6;6;2025;15;Dim;0.8660254037844386;0.5000000000000001;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.1;17.9;0.0;2025-06-15 04:00:00;0;0;0;0;0;1
5129;191;Sts_Peres;2025-06-15 05:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;5;6;6;2025;15;Dim;0.9659258262890683;0.25881904510252074;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;3.6;17.4;0.0;2025-06-15 05:00:00;0;0;0;0;0;1
5184;191;Sts_Peres;2025-06-15 06:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;6;6;6;2025;15;Dim;1.0;6.123233995736766e-17;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.9;17.4;4.0;2025-06-15 06:00:00;0;0;0;0;0;1
5183;191;Sts_Peres;2025-06-15 07:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;7;6;6;2025;15;Dim;0.9659258262890683;-0.25881904510252063;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.5;17.9;0.0;2025-06-15 07:00:00;0;0;0;0;0;1
5128;191;Sts_Peres;2025-06-15 08:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;8;6;6;2025;15;Dim;0.8660254037844387;-0.49999999999999983;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.0;17.6;0.0;2025-06-15 08:00:00;0;0;0;0;0;1
5127;191;Sts_Peres;2025-06-15 09:00:00;;;Inconnu;114;Sts_Peres-Voltaire;119;Sts_Peres-Universite;Invalide;03/10/1996;01/01/2023;48.85728037029827, 2.332454190717672;"{""coordinates"": [[2.3332577811223216, 48.85826006602721], [2.331650600313023, 48.856300674569326]], ""type"": ""LineString""}";2025-06-15;9;6;6;2025;15;Dim;0.7071067811865476;-0.7071067811865475;-0.7818314824680299;0.6234898018587334;1.2246467991473532e-16;-1.0;PARIS-MONTSOURIS;0.0;0.0;2.6;17.2;0.0;2025-06-15 09:00:00;0;0;0;0;0;1
