Modèle,RMSE Test,RMSE Train,Écart %,MAE,R²,Params
LightGBM,84.71818530442103,54.81198248029627,35.30080668827085,60.124549117321436,0.891457960394384,"{'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.03, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.7, 'min_child_samples': 30, 'reg_alpha': 0.3, 'reg_lambda': 1.5}"
LightGBM,86.5591977788779,29.195177000648073,66.27143301948179,61.62178514869277,0.886689244609481,"{'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.05, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.6, 'min_child_samples': 50, 'reg_alpha': 0.3, 'reg_lambda': 2.5}"
LightGBM,88.42240177852744,12.3688245026493,86.01166191614017,62.84988299337075,0.88175867063214,"{'n_estimators': 1200, 'max_depth': 6, 'learning_rate': 0.1, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.5, 'min_child_samples': 30, 'reg_alpha': 0.3, 'reg_lambda': 1.5}"
LightGBM,85.46121468213374,46.76170628472022,45.283124679836696,60.70236586976447,0.8895456531844392,"{'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.03, 'num_leaves': 15, 'subsample': 0.6, 'colsample_bytree': 0.6, 'min_child_samples': 30, 'reg_alpha': 0.3, 'reg_lambda': 3.0}"
LightGBM,86.36853748315947,33.46237815714754,61.25628714776815,61.84046695015592,0.8871878645072254,"{'n_estimators': 700, 'max_depth': 8, 'learning_rate': 0.1, 'num_leaves': 15, 'subsample': 0.8, 'colsample_bytree': 0.5, 'min_child_samples': 50, 'reg_alpha': 0.3, 'reg_lambda': 2.5}"
LightGBM,87.3045004457362,22.156722970116423,74.62132781586918,62.136831606347755,0.8847295595678417,"{'n_estimators': 1000, 'max_depth': 6, 'learning_rate': 0.07, 'num_leaves': 63, 'subsample': 0.7, 'colsample_bytree': 0.7, 'min_child_samples': 30, 'reg_alpha': 0.5, 'reg_lambda': 1.5}"
LightGBM,88.42775268275925,8.106338735156355,90.83281154476649,63.12659653441057,0.8817443593906242,"{'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.1, 'num_leaves': 31, 'subsample': 0.7, 'colsample_bytree': 0.6, 'min_child_samples': 20, 'reg_alpha': 0.5, 'reg_lambda': 2.0}"
LightGBM,85.52462466255491,46.646355430094346,45.4585675012995,60.73217532382,0.8893816839183084,"{'n_estimators': 700, 'max_depth': 7, 'learning_rate': 0.05, 'num_leaves': 15, 'subsample': 0.6, 'colsample_bytree': 0.6, 'min_child_samples': 50, 'reg_alpha': 0.5, 'reg_lambda': 2.0}"
LightGBM,87.34023472110113,27.11759897666957,68.9517676895846,61.940404018742754,0.8846351784391119,"{'n_estimators': 1200, 'max_depth': 8, 'learning_rate': 0.07, 'num_leaves': 15, 'subsample': 0.6, 'colsample_bytree': 0.5, 'min_child_samples': 30, 'reg_alpha': 0.7, 'reg_lambda': 3.0}"
LightGBM,84.62303830678349,49.539805188631995,41.458252764412,60.20554579513277,0.8917016306233796,"{'n_estimators': 1000, 'max_depth': 5, 'learning_rate': 0.03, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.6, 'min_child_samples': 50, 'reg_alpha': 0.7, 'reg_lambda': 3.0}"
LightGBM,84.56200843099224,49.15787474924205,41.867659411900235,60.14836715008956,0.8918577831986392,"{'n_estimators': 1000, 'max_depth': 7, 'learning_rate': 0.03, 'num_leaves': 15, 'subsample': 0.7, 'colsample_bytree': 0.7, 'min_child_samples': 50, 'reg_alpha': 0.3, 'reg_lambda': 2.5}"
LightGBM,86.5147104388681,35.31162287772513,59.184255835108445,62.03109200550228,0.8868056874333606,"{'n_estimators': 700, 'max_depth': 5, 'learning_rate': 0.1, 'num_leaves': 63, 'subsample': 0.8, 'colsample_bytree': 0.6, 'min_child_samples': 50, 'reg_alpha': 0.7, 'reg_lambda': 2.0}"
LightGBM,86.65039085177452,29.478071392429136,65.98045190257159,61.280529839268766,0.8864503653359188,"{'n_estimators': 1000, 'max_depth': 8, 'learning_rate': 0.07, 'num_leaves': 15, 'subsample': 0.7, 'colsample_bytree': 0.5, 'min_child_samples': 20, 'reg_alpha': 0.7, 'reg_lambda': 3.0}"
LightGBM,85.77715103143596,38.70948049154712,54.87203756935142,61.356779220385185,0.8887274797784604,"{'n_estimators': 1200, 'max_depth': 5, 'learning_rate': 0.05, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.5, 'min_child_samples': 50, 'reg_alpha': 0.5, 'reg_lambda': 2.0}"
LightGBM,87.40574800638682,25.834442133037136,70.44308558385727,62.56025451021667,0.8844620448755249,"{'n_estimators': 1200, 'max_depth': 6, 'learning_rate': 0.05, 'num_leaves': 63, 'subsample': 0.6, 'colsample_bytree': 0.7, 'min_child_samples': 30, 'reg_alpha': 0.5, 'reg_lambda': 3.0}"
CatBoost,83.99295867822723,37.60508783091371,55.22828529594142,59.84778125884814,0.8933083458239386,"{'iterations': 1000, 'depth': 8, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.8}"
CatBoost,84.00783497167993,43.95193954366559,47.681142409535575,60.04331879302034,0.8932705493958404,"{'iterations': 700, 'depth': 8, 'learning_rate': 0.03, 'l2_leaf_reg': 1.5, 'subsample': 0.7}"
CatBoost,84.57320735533094,41.12099851591868,51.37822035866459,60.5678995100119,0.8918291377887113,"{'iterations': 500, 'depth': 8, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.7}"
CatBoost,83.50205596953464,43.221240943843185,48.2393092696876,59.79032284411397,0.8945518349814007,"{'iterations': 1000, 'depth': 7, 'learning_rate': 0.07, 'l2_leaf_reg': 4.0, 'subsample': 0.6}"
CatBoost,83.77922973553159,51.14406675014998,38.953763466675454,59.76717254520292,0.8938506313288281,"{'iterations': 1200, 'depth': 6, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.31748998883178,52.077363825311636,38.23658195682828,60.191959998711205,0.8924822843449172,"{'iterations': 500, 'depth': 8, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,83.64338097801402,39.749322825717286,52.47762302176003,59.73559442941653,0.8941945965001882,"{'iterations': 1000, 'depth': 7, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.7}"
CatBoost,83.78177019045668,47.87732814291022,42.85471883194493,59.839633775610196,0.893844193652667,"{'iterations': 1000, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.7310405646161,53.24078776414959,37.164954650181556,60.73965480179211,0.8914250172424175,"{'iterations': 500, 'depth': 6, 'learning_rate': 0.07, 'l2_leaf_reg': 1.5, 'subsample': 0.7}"
CatBoost,83.89355527710603,50.04052214277309,40.35236440095321,60.21450549140378,0.8935607297807292,"{'iterations': 1200, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.7}"
CatBoost,85.00802725397942,50.13318724558785,41.025349175785045,61.14099238921818,0.8907139913739556,"{'iterations': 1200, 'depth': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.56111085841435,59.402707959695,29.75174124763279,60.4702365436194,0.8918600789097977,"{'iterations': 500, 'depth': 7, 'learning_rate': 0.03, 'l2_leaf_reg': 4.0, 'subsample': 0.7}"
CatBoost,84.12519419430744,55.738401255512784,33.74350955223771,60.095403956237796,0.8929721383114344,"{'iterations': 700, 'depth': 6, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.40599439383479,46.703975134260475,44.66746648781636,60.507764840770164,0.8922564525368553,"{'iterations': 500, 'depth': 8, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.8}"
CatBoost,84.36870004699944,51.22090418433033,39.28921015045081,60.06353711401552,0.8923516433474444,"{'iterations': 700, 'depth': 6, 'learning_rate': 0.07, 'l2_leaf_reg': 3.0, 'subsample': 0.6}"
CatBoost,83.75092211528995,46.3146233014846,44.69956612808542,59.78695533169553,0.8939223514528838,"{'iterations': 700, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
CatBoost,83.45112406181181,51.93681098071839,37.76379699541367,59.742341388237804,0.8946804315346581,"{'iterations': 500, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.7}"
CatBoost,84.75901841796362,54.03811524364505,36.24499640006172,60.6495955027396,0.8913533033476757,"{'iterations': 700, 'depth': 5, 'learning_rate': 0.05, 'l2_leaf_reg': 2.0, 'subsample': 0.7}"
CatBoost,84.49085806776617,44.95358455869284,46.794735446244765,60.18871801011497,0.8920396880785448,"{'iterations': 500, 'depth': 7, 'learning_rate': 0.1, 'l2_leaf_reg': 3.0, 'subsample': 0.6}"
CatBoost,84.04215995639157,46.709062099319915,44.42186859124437,60.183582788715846,0.8931833138374332,"{'iterations': 1000, 'depth': 5, 'learning_rate': 0.07, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
CatBoost,84.63642318170264,48.017041648883364,43.26669317558772,60.59267527961709,0.8916673686825194,"{'iterations': 1000, 'depth': 7, 'learning_rate': 0.07, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,83.61903451438823,56.97685289998761,31.86138391709884,59.858261610316156,0.8942561820668009,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,83.83104365239511,46.642998315811376,44.36070901226487,59.62683995677053,0.8937192929208665,"{'iterations': 1200, 'depth': 7, 'learning_rate': 0.07, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.1193504561218,50.05656558436471,40.49339977907326,60.486248595415155,0.8929870071289188,"{'iterations': 500, 'depth': 7, 'learning_rate': 0.1, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,84.19534303767932,49.9005745969674,40.73238162990111,60.407552946162625,0.8927935708549671,"{'iterations': 700, 'depth': 8, 'learning_rate': 0.03, 'l2_leaf_reg': 4.0, 'subsample': 0.7}"
CatBoost,84.58263071278698,38.51024084842894,54.47027300534521,60.29345003080382,0.8918050311118779,"{'iterations': 700, 'depth': 6, 'learning_rate': 0.1, 'l2_leaf_reg': 4.0, 'subsample': 0.7}"
CatBoost,84.11565415013187,52.1087287743424,38.051092509680366,60.486115109480615,0.8929964114829436,"{'iterations': 700, 'depth': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 2.0, 'subsample': 0.8}"
CatBoost,83.99569115927909,50.78284099949183,39.54113562421494,60.228277167687175,0.8933014038690383,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,84.53453273340158,53.50235035835899,36.709474071276254,60.50498871856912,0.8919280464336183,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 2.0, 'subsample': 0.7}"
CatBoost,83.60584061714924,57.5156679793395,31.206160293612456,59.8408895206595,0.8942895491824658,"{'iterations': 1000, 'depth': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 4.0, 'subsample': 0.8}"
CatBoost,84.11057120527809,53.10273699524734,36.86556132683231,60.3567718585545,0.893009343128352,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.07, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
CatBoost,85.31641989542328,37.76259643076046,55.73818442329388,60.95517738061918,0.8899196161616344,"{'iterations': 1200, 'depth': 8, 'learning_rate': 0.1, 'l2_leaf_reg': 4.0, 'subsample': 0.8}"
CatBoost,83.71226784063802,38.670112035766,53.805919928747116,59.87839291506747,0.8940202466932488,"{'iterations': 1200, 'depth': 7, 'learning_rate': 0.05, 'l2_leaf_reg': 2.0, 'subsample': 0.7}"
CatBoost,83.60989283554729,44.83363939720071,46.37759016701023,60.150980714779465,0.8942793017592845,"{'iterations': 500, 'depth': 7, 'learning_rate': 0.07, 'l2_leaf_reg': 4.0, 'subsample': 0.8}"
CatBoost,83.52855855418417,46.94456354269235,43.798187882962374,59.77656179045979,0.8944848883084912,"{'iterations': 1200, 'depth': 5, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.6}"
CatBoost,84.69384648542538,64.08395369434744,24.33458113704236,61.088204893017384,0.8915203178578877,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,83.770777673977,31.2046811265377,62.74992068477443,59.87041739762298,0.8938720479912825,"{'iterations': 1200, 'depth': 8, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,84.33835760777663,42.96950289866682,49.05105563176783,59.80790601791014,0.8924290589379956,"{'iterations': 1200, 'depth': 5, 'learning_rate': 0.07, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,83.87420829172916,46.786407841788005,44.218361288065225,59.96634415597396,0.8936098167826783,"{'iterations': 700, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 2.0, 'subsample': 0.8}"
CatBoost,84.32506595676972,52.596496476760855,37.62649826597812,60.48018040327527,0.8924629624376696,"{'iterations': 500, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.8}"
CatBoost,83.60937847269787,55.329884395958366,33.82335163031262,59.59499890393334,0.8942806025295755,"{'iterations': 1000, 'depth': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,83.70732714725712,48.74753291740746,41.764317917293816,59.87211380718159,0.8940327561623471,"{'iterations': 1000, 'depth': 6, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.6}"
CatBoost,84.93150922945136,49.71685401898973,41.46241545681893,61.0448469395664,0.8909106454117013,"{'iterations': 700, 'depth': 7, 'learning_rate': 0.1, 'l2_leaf_reg': 3.0, 'subsample': 0.7}"
CatBoost,84.28450251578906,43.68371433564312,48.17111920728271,60.29423382019783,0.8925663960506471,"{'iterations': 700, 'depth': 8, 'learning_rate': 0.07, 'l2_leaf_reg': 3.0, 'subsample': 0.7}"
CatBoost,84.06749369245924,46.86158878328305,44.257183454624055,60.2962027973485,0.8931189063163608,"{'iterations': 1000, 'depth': 5, 'learning_rate': 0.1, 'l2_leaf_reg': 4.0, 'subsample': 0.8}"
CatBoost,84.82705931347218,64.79899071566452,23.6104714225627,60.80588187396594,0.8911787995407611,"{'iterations': 500, 'depth': 5, 'learning_rate': 0.03, 'l2_leaf_reg': 2.0, 'subsample': 0.6}"
CatBoost,83.964905315321,51.14501520510028,39.08762832158176,60.32981603616746,0.8933796032222937,"{'iterations': 500, 'depth': 7, 'learning_rate': 0.05, 'l2_leaf_reg': 4.0, 'subsample': 0.6}"
CatBoost,83.9255449486989,39.19428921887435,53.29873730002872,59.6923470050208,0.8934795410299545,"{'iterations': 1200, 'depth': 7, 'learning_rate': 0.03, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
CatBoost,83.98229482842696,42.037264743509986,49.945086843136735,59.77463641160709,0.8933354355126054,"{'iterations': 1200, 'depth': 7, 'learning_rate': 0.05, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
CatBoost,83.80330894279686,46.152106012330144,44.92806239448967,59.827134700363516,0.8937896052255888,"{'iterations': 1200, 'depth': 6, 'learning_rate': 0.03, 'l2_leaf_reg': 1.5, 'subsample': 0.6}"
RandomForest,85.91475583170671,68.25327549381448,20.5569813554359,61.46102973143074,0.8883701838250532,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,85.99724102042431,65.0889536510321,24.31274203834807,61.34208444514061,0.8881557334320336,"{'n_estimators': 200, 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.09534076604083,67.55412666255086,21.535676540121568,61.294535526494364,0.887900419378692,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,85.85756567214612,66.30544563123131,22.772739813723728,61.307081080639996,0.8885187497402485,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,86.37801010681946,67.91987542127517,21.369020498061975,61.822936289441614,0.8871631174051735,"{'n_estimators': 500, 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,85.33754839151334,49.388264150508526,42.12598664784223,60.82556833295538,0.8898650868938318,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.53616962285003,60.02634909147472,29.82343100451466,61.01734957391718,0.8893518171923487,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.14442041334036,67.04637857097859,22.16979550239592,61.60282913453673,0.8877725756181577,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.87905464618964,57.936346816828035,32.537279252178394,61.03062264450379,0.8884629382932412,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.73078320970048,65.7577576680217,23.2973790672413,61.078354705232194,0.888847746535187,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.84332509827081,64.2916545001728,25.10581990320892,61.18349825425737,0.8885557278518291,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.82009841150791,58.54465986661424,31.782110542576834,61.00948701515521,0.8886160267979425,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,85.46719048696659,46.79535534968573,45.247579705077776,60.781703442678975,0.8895302057864864,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.83208870870625,62.829542810896925,26.79947120461499,61.34632163221686,0.8885849007502528,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,85.63789985956065,64.53754251118517,24.639041105606736,60.90347515064902,0.8890884675578498,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.7239574489342,62.5899357249491,26.986646921621706,61.1219545601261,0.8888654453933833,"{'n_estimators': 500, 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,85.92258837009332,61.308865123952636,28.64639405428791,61.21497315832875,0.8883498291219001,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.00306804276667,66.04958347770871,23.20089854833517,61.41610343079017,0.8881405761755428,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.73078320970048,65.7577576680217,23.2973790672413,61.078354705232194,0.888847746535187,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.34669180908621,53.661140942468506,37.125693093641836,60.81140602581087,0.8898414850101021,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.37033509723038,57.67934159476922,32.436318155391106,60.58167713517299,0.8897804429189514,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.3537303117093,49.37530622636013,42.15214022158965,60.87361273749625,0.8898233148162329,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.79649349778519,66.34492461127205,22.67175276459903,61.131228507519886,0.8886772909433523,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,86.0131870956799,67.31247930441899,21.741675227611896,61.52263822464699,0.888114252044458,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.59216373003373,70.55742826216891,18.51753643419273,61.87484056406384,0.8866029196842536,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,86.14954710753514,63.155820317508365,26.690479012414464,61.46976511831247,0.8877592172879762,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,85.596521413701,52.55162260739115,38.60542258090002,61.171889848218704,0.8891956219394865,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,85.95669239882105,61.5995589908242,28.336517760577447,61.36993115707104,0.8882611801093535,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.55968614592598,53.88394010434105,37.02181187009088,60.7613786536052,0.889290967653516,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,86.00306804276667,66.04958347770871,23.20089854833517,61.41610343079017,0.8881405761755428,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.80215061054926,64.43043575612414,24.908134239466833,61.37241673066044,0.8886626100198114,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.28249394196655,66.81880509511397,22.558097196337208,61.62964383489375,0.8874125278115957,"{'n_estimators': 200, 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.7}"
RandomForest,85.79032095810705,65.65673019275631,23.468370954320505,61.1753521473432,0.8886933083606801,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,85.14137365224265,48.82510197626014,42.65408240218817,60.6595306677943,0.8903708631808993,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.31238422924777,53.468184629674035,37.326584982085805,60.68340102817952,0.8899300300344906,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.77867938683758,60.5011642729301,29.46829596188237,60.83632189503721,0.8887235144923589,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.80137309265598,64.96566842008342,24.283649458700747,61.4732930666688,0.8886646278345179,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,85.48335749216783,56.91715040284554,33.41727317149374,60.830102908889124,0.8894884088198511,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.62704049676739,65.71412122213877,23.255409925536753,61.01589326707303,0.8891165941748405,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.61041821553971,62.79740470152264,26.64747350793356,60.88171542926516,0.8891596403024619,"{'n_estimators': 500, 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,86.04861671762548,68.53728896435305,20.3505046580087,61.70022900785808,0.8880220595259986,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,85.81008114188056,60.57427431280522,29.408906847844385,61.2877333023648,0.8886420276577451,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.98028224879833,64.83396756743001,24.59437690629803,61.173094030752885,0.8881998407622671,"{'n_estimators': 200, 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.7}"
RandomForest,85.76775551173887,66.58271018701528,22.368599026819314,61.015212977742,0.8887518547054896,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,85.85797430807,59.80906873824735,30.339529647363523,61.15785416283463,0.8885176885559078,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,85.67888202230098,59.93150772400302,30.051015711895367,61.11850353879415,0.8889822883525467,"{'n_estimators': 300, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_samples': 0.8}"
RandomForest,86.84023374327245,70.62421022933313,18.673399200972995,62.04397296602033,0.8859522670585297,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_samples': 0.6}"
RandomForest,85.63039506494394,62.45452219109964,27.065007531808323,60.99131215702469,0.8891079059560606,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_samples': 0.6}"
RandomForest,85.97039889818566,63.25456253497045,26.42285793057384,61.197307616889134,0.8882255419262164,"{'n_estimators': 300, 'max_depth': 15, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_samples': 0.8}"
RandomForest,85.74100161588784,59.85725648655184,30.188293397006145,60.972204114318295,0.8888212480822166,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_samples': 0.7}"
