;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;datetime
3568;PARIS-MONTSOURIS;0.0;0.0;3.6;16.1;2024-05-28 16:00:00
3569;PARIS-MONTSOURIS;0.0;18.0;3.7;16.2;2024-05-28 17:00:00
3570;PARIS-MONTSOURIS;0.0;0.0;3.4;16.2;2024-05-28 18:00:00
3571;PARIS-MONTSOURIS;0.0;0.0;3.5;16.5;2024-05-28 19:00:00
3572;PARIS-MONTSOURIS;0.0;0.0;2.9;15.6;2024-05-28 20:00:00
3573;PARIS-MONTSOURIS;0.0;0.0;2.5;15.4;2024-05-28 21:00:00
3574;PARIS-MONTSOURIS;0.0;0.0;2.6;15.4;2024-05-28 22:00:00
3575;PARIS-MONTSOURIS;0.0;16.0;3.3;15.3;2024-05-28 23:00:00
3576;PARIS-MONTSOURIS;0.0;0.0;2.9;15.2;2024-05-29 00:00:00
3577;PARIS-MONTSOURIS;0.0;0.0;2.8;15.0;2024-05-29 01:00:00
3578;PARIS-MONTSOURIS;0.0;0.0;3.0;14.9;2024-05-29 02:00:00
3579;PARIS-MONTSOURIS;0.0;0.0;2.7;14.8;2024-05-29 03:00:00
3580;PARIS-MONTSOURIS;1.2;37.0;3.1;14.4;2024-05-29 04:00:00
3581;PARIS-MONTSOURIS;1.8;58.0;2.5;14.1;2024-05-29 05:00:00
3582;PARIS-MONTSOURIS;1.4;56.0;3.2;14.1;2024-05-29 06:00:00
3583;PARIS-MONTSOURIS;0.8;53.0;3.3;14.2;2024-05-29 07:00:00
3584;PARIS-MONTSOURIS;0.2;33.0;3.4;14.5;2024-05-29 08:00:00
3585;PARIS-MONTSOURIS;0.0;2.0;3.7;15.0;2024-05-29 09:00:00
3586;PARIS-MONTSOURIS;0.0;0.0;4.3;15.1;2024-05-29 10:00:00
3587;PARIS-MONTSOURIS;1.6;55.0;3.7;15.5;2024-05-29 11:00:00
3588;PARIS-MONTSOURIS;1.8;54.0;3.2;15.4;2024-05-29 12:00:00
3589;PARIS-MONTSOURIS;0.8;60.0;2.8;15.5;2024-05-29 13:00:00
3590;PARIS-MONTSOURIS;1.0;54.0;3.9;16.3;2024-05-29 14:00:00
3591;PARIS-MONTSOURIS;0.4;42.0;3.9;16.3;2024-05-29 15:00:00
3592;PARIS-MONTSOURIS;0.9;60.0;3.4;16.2;2024-05-29 16:00:00
3593;PARIS-MONTSOURIS;0.6;60.0;3.5;16.4;2024-05-29 17:00:00
3594;PARIS-MONTSOURIS;1.0;60.0;3.0;16.3;2024-05-29 18:00:00
3595;PARIS-MONTSOURIS;5.1;31.0;2.4;16.2;2024-05-29 19:00:00
3596;PARIS-MONTSOURIS;0.0;0.0;2.4;15.9;2024-05-29 20:00:00
3597;PARIS-MONTSOURIS;0.0;9.0;2.7;15.7;2024-05-29 21:00:00
3598;PARIS-MONTSOURIS;0.0;25.0;2.4;15.3;2024-05-29 22:00:00
3599;PARIS-MONTSOURIS;0.0;0.0;2.3;15.0;2024-05-29 23:00:00
3600;PARIS-MONTSOURIS;0.0;2.0;3.6;14.6;2024-05-30 00:00:00
3601;PARIS-MONTSOURIS;0.0;0.0;3.0;13.5;2024-05-30 01:00:00
3602;PARIS-MONTSOURIS;0.0;0.0;2.1;13.4;2024-05-30 02:00:00
3603;PARIS-MONTSOURIS;0.0;0.0;2.4;13.4;2024-05-30 03:00:00
3604;PARIS-MONTSOURIS;0.0;0.0;1.7;13.3;2024-05-30 04:00:00
3605;PARIS-MONTSOURIS;0.0;0.0;1.9;13.3;2024-05-30 05:00:00
3606;PARIS-MONTSOURIS;0.0;0.0;2.3;13.4;2024-05-30 06:00:00
3607;PARIS-MONTSOURIS;0.0;0.0;3.8;13.5;2024-05-30 07:00:00
3608;PARIS-MONTSOURIS;0.2;48.0;1.7;13.4;2024-05-30 08:00:00
3609;PARIS-MONTSOURIS;0.2;0.0;2.7;13.7;2024-05-30 09:00:00
3610;PARIS-MONTSOURIS;0.0;0.0;2.9;14.9;2024-05-30 10:00:00
3611;PARIS-MONTSOURIS;0.6;17.0;1.7;15.1;2024-05-30 11:00:00
3612;PARIS-MONTSOURIS;0.2;2.0;5.5;15.2;2024-05-30 12:00:00
3613;PARIS-MONTSOURIS;6.1;49.0;5.7;13.2;2024-05-30 13:00:00
3614;PARIS-MONTSOURIS;0.6;17.0;4.5;12.4;2024-05-30 14:00:00
3615;PARIS-MONTSOURIS;0.0;16.0;2.5;13.1;2024-05-30 15:00:00
3616;PARIS-MONTSOURIS;0.0;0.0;3.2;14.2;2024-05-30 16:00:00
3617;PARIS-MONTSOURIS;0.0;0.0;2.9;15.1;2024-05-30 17:00:00
3618;PARIS-MONTSOURIS;0.4;5.0;3.7;14.3;2024-05-30 18:00:00
3619;PARIS-MONTSOURIS;0.0;0.0;3.3;14.4;2024-05-30 19:00:00
3620;PARIS-MONTSOURIS;0.0;0.0;2.6;14.0;2024-05-30 20:00:00
3621;PARIS-MONTSOURIS;0.0;0.0;4.3;13.7;2024-05-30 21:00:00
3622;PARIS-MONTSOURIS;0.0;0.0;4.5;13.6;2024-05-30 22:00:00
3623;PARIS-MONTSOURIS;0.0;0.0;2.4;13.0;2024-05-30 23:00:00
3624;PARIS-MONTSOURIS;0.0;0.0;2.4;12.8;2024-05-31 00:00:00
3625;PARIS-MONTSOURIS;0.0;0.0;3.4;12.9;2024-05-31 01:00:00
3626;PARIS-MONTSOURIS;0.0;0.0;2.8;13.2;2024-05-31 02:00:00
3627;PARIS-MONTSOURIS;0.0;2.0;2.5;13.0;2024-05-31 03:00:00
3628;PARIS-MONTSOURIS;0.0;4.0;4.2;12.9;2024-05-31 04:00:00
3629;PARIS-MONTSOURIS;0.0;0.0;4.0;12.9;2024-05-31 05:00:00
3630;PARIS-MONTSOURIS;0.0;0.0;4.6;12.9;2024-05-31 06:00:00
3631;PARIS-MONTSOURIS;0.0;0.0;4.2;13.0;2024-05-31 07:00:00
3632;PARIS-MONTSOURIS;0.0;13.0;2.8;13.0;2024-05-31 08:00:00
3633;PARIS-MONTSOURIS;0.0;14.0;4.4;13.1;2024-05-31 09:00:00
3634;PARIS-MONTSOURIS;0.0;0.0;3.7;13.4;2024-05-31 10:00:00
3635;PARIS-MONTSOURIS;0.0;0.0;5.1;14.1;2024-05-31 11:00:00
3636;PARIS-MONTSOURIS;0.0;3.0;3.5;15.5;2024-05-31 12:00:00
3637;PARIS-MONTSOURIS;1.2;11.0;5.1;14.5;2024-05-31 13:00:00
3638;PARIS-MONTSOURIS;0.4;44.0;4.2;13.4;2024-05-31 14:00:00
3639;PARIS-MONTSOURIS;0.0;2.0;4.1;14.1;2024-05-31 15:00:00
3640;PARIS-MONTSOURIS;0.0;16.0;3.2;13.8;2024-05-31 16:00:00
3641;PARIS-MONTSOURIS;0.4;37.0;4.1;13.8;2024-05-31 17:00:00
3642;PARIS-MONTSOURIS;0.0;13.0;2.5;13.6;2024-05-31 18:00:00
3643;PARIS-MONTSOURIS;0.0;5.0;2.5;13.6;2024-05-31 19:00:00
3644;PARIS-MONTSOURIS;0.0;14.0;2.4;13.9;2024-05-31 20:00:00
3645;PARIS-MONTSOURIS;0.0;0.0;4.8;14.2;2024-05-31 21:00:00
3646;PARIS-MONTSOURIS;0.0;0.0;3.8;14.4;2024-05-31 22:00:00
3647;PARIS-MONTSOURIS;2.8;33.0;4.5;14.2;2024-05-31 23:00:00
3648;PARIS-MONTSOURIS;0.6;36.0;5.7;13.7;2024-06-01 00:00:00
3649;PARIS-MONTSOURIS;0.0;0.0;4.8;13.5;2024-06-01 01:00:00
3650;PARIS-MONTSOURIS;0.0;0.0;4.1;13.4;2024-06-01 02:00:00
3651;PARIS-MONTSOURIS;0.0;0.0;4.4;13.2;2024-06-01 03:00:00
3652;PARIS-MONTSOURIS;0.0;0.0;4.3;13.0;2024-06-01 04:00:00
3653;PARIS-MONTSOURIS;0.0;0.0;5.1;13.0;2024-06-01 05:00:00
3654;PARIS-MONTSOURIS;0.0;0.0;4.8;13.0;2024-06-01 06:00:00
3655;PARIS-MONTSOURIS;0.0;0.0;3.7;13.3;2024-06-01 07:00:00
3656;PARIS-MONTSOURIS;0.0;0.0;4.9;13.3;2024-06-01 08:00:00
3657;PARIS-MONTSOURIS;0.0;0.0;5.0;13.3;2024-06-01 09:00:00
3658;PARIS-MONTSOURIS;0.0;0.0;3.9;13.3;2024-06-01 10:00:00
3659;PARIS-MONTSOURIS;0.0;6.0;4.2;13.7;2024-06-01 11:00:00
3660;PARIS-MONTSOURIS;1.0;60.0;4.2;13.3;2024-06-01 12:00:00
3661;PARIS-MONTSOURIS;0.6;60.0;3.3;13.0;2024-06-01 13:00:00
3662;PARIS-MONTSOURIS;0.2;60.0;3.5;13.0;2024-06-01 14:00:00
3663;PARIS-MONTSOURIS;0.8;60.0;3.5;13.2;2024-06-01 15:00:00
3664;PARIS-MONTSOURIS;0.0;34.0;5.4;13.1;2024-06-01 16:00:00
3665;PARIS-MONTSOURIS;0.6;44.0;4.5;13.2;2024-06-01 17:00:00
3666;PARIS-MONTSOURIS;0.0;13.0;4.7;13.1;2024-06-01 18:00:00
3667;PARIS-MONTSOURIS;0.0;0.0;4.2;13.1;2024-06-01 19:00:00
3668;PARIS-MONTSOURIS;0.0;0.0;6.2;13.1;2024-06-01 20:00:00
3669;PARIS-MONTSOURIS;0.0;0.0;4.8;13.0;2024-06-01 21:00:00
3670;PARIS-MONTSOURIS;0.0;0.0;5.4;12.9;2024-06-01 22:00:00
3671;PARIS-MONTSOURIS;0.0;0.0;3.5;12.8;2024-06-01 23:00:00
3672;PARIS-MONTSOURIS;0.0;0.0;4.2;12.8;2024-06-02 00:00:00
3673;PARIS-MONTSOURIS;0.0;0.0;5.3;12.7;2024-06-02 01:00:00
3674;PARIS-MONTSOURIS;0.0;0.0;3.7;12.7;2024-06-02 02:00:00
3675;PARIS-MONTSOURIS;0.0;0.0;4.8;12.7;2024-06-02 03:00:00
3676;PARIS-MONTSOURIS;0.0;0.0;4.9;12.6;2024-06-02 04:00:00
3677;PARIS-MONTSOURIS;0.0;0.0;4.4;12.4;2024-06-02 05:00:00
3678;PARIS-MONTSOURIS;0.0;0.0;4.6;12.2;2024-06-02 06:00:00
3679;PARIS-MONTSOURIS;0.0;0.0;5.4;12.3;2024-06-02 07:00:00
3680;PARIS-MONTSOURIS;0.0;0.0;6.3;12.6;2024-06-02 08:00:00
3681;PARIS-MONTSOURIS;0.0;0.0;4.9;12.8;2024-06-02 09:00:00
3682;PARIS-MONTSOURIS;0.0;0.0;4.4;13.4;2024-06-02 10:00:00
3683;PARIS-MONTSOURIS;0.0;0.0;4.4;14.1;2024-06-02 11:00:00
3684;PARIS-MONTSOURIS;0.0;0.0;4.8;14.8;2024-06-02 12:00:00
3685;PARIS-MONTSOURIS;0.0;0.0;4.6;16.0;2024-06-02 13:00:00
3686;PARIS-MONTSOURIS;0.0;0.0;4.7;17.0;2024-06-02 14:00:00
3687;PARIS-MONTSOURIS;0.0;0.0;4.4;16.8;2024-06-02 15:00:00
3688;PARIS-MONTSOURIS;0.0;0.0;4.4;16.8;2024-06-02 16:00:00
3689;PARIS-MONTSOURIS;0.0;0.0;5.5;16.9;2024-06-02 17:00:00
3690;PARIS-MONTSOURIS;0.0;0.0;5.6;16.6;2024-06-02 18:00:00
3691;PARIS-MONTSOURIS;0.0;0.0;4.2;15.9;2024-06-02 19:00:00
3692;PARIS-MONTSOURIS;0.0;0.0;5.0;15.4;2024-06-02 20:00:00
3693;PARIS-MONTSOURIS;0.0;0.0;3.1;14.3;2024-06-02 21:00:00
3694;PARIS-MONTSOURIS;0.0;0.0;3.2;13.6;2024-06-02 22:00:00
3695;PARIS-MONTSOURIS;0.0;0.0;3.9;12.8;2024-06-02 23:00:00
3696;PARIS-MONTSOURIS;0.0;0.0;2.9;12.2;2024-06-03 00:00:00
3697;PARIS-MONTSOURIS;0.0;0.0;2.3;11.4;2024-06-03 01:00:00
3698;PARIS-MONTSOURIS;0.0;0.0;2.5;10.8;2024-06-03 02:00:00
3699;PARIS-MONTSOURIS;0.0;0.0;2.7;10.4;2024-06-03 03:00:00
3700;PARIS-MONTSOURIS;0.0;0.0;2.9;10.1;2024-06-03 04:00:00
3701;PARIS-MONTSOURIS;0.0;0.0;2.4;10.0;2024-06-03 05:00:00
3702;PARIS-MONTSOURIS;0.0;0.0;2.6;10.3;2024-06-03 06:00:00
3703;PARIS-MONTSOURIS;0.0;0.0;3.1;11.2;2024-06-03 07:00:00
3704;PARIS-MONTSOURIS;0.0;0.0;1.8;13.2;2024-06-03 08:00:00
3705;PARIS-MONTSOURIS;0.0;0.0;2.3;14.6;2024-06-03 09:00:00
3706;PARIS-MONTSOURIS;0.0;0.0;1.9;15.6;2024-06-03 10:00:00
3707;PARIS-MONTSOURIS;0.0;0.0;2.4;17.7;2024-06-03 11:00:00
3708;PARIS-MONTSOURIS;0.0;0.0;2.0;19.2;2024-06-03 12:00:00
3709;PARIS-MONTSOURIS;0.0;0.0;2.7;19.4;2024-06-03 13:00:00
3710;PARIS-MONTSOURIS;0.0;0.0;3.5;20.1;2024-06-03 14:00:00
3711;PARIS-MONTSOURIS;0.0;0.0;2.6;20.1;2024-06-03 15:00:00
3712;PARIS-MONTSOURIS;0.0;0.0;3.0;21.4;2024-06-03 16:00:00
3713;PARIS-MONTSOURIS;0.0;0.0;2.8;20.7;2024-06-03 17:00:00
3714;PARIS-MONTSOURIS;0.0;0.0;2.8;21.2;2024-06-03 18:00:00
3715;PARIS-MONTSOURIS;0.0;0.0;3.3;19.9;2024-06-03 19:00:00
3716;PARIS-MONTSOURIS;0.0;0.0;3.0;19.2;2024-06-03 20:00:00
3717;PARIS-MONTSOURIS;0.0;0.0;2.4;18.5;2024-06-03 21:00:00
3718;PARIS-MONTSOURIS;0.0;0.0;1.2;17.6;2024-06-03 22:00:00
3719;PARIS-MONTSOURIS;0.0;0.0;0.8;16.9;2024-06-03 23:00:00
3720;PARIS-MONTSOURIS;0.0;0.0;0.8;16.8;2024-06-04 00:00:00
3721;PARIS-MONTSOURIS;0.0;0.0;0.5;16.5;2024-06-04 01:00:00
3722;PARIS-MONTSOURIS;0.0;0.0;1.0;15.7;2024-06-04 02:00:00
3723;PARIS-MONTSOURIS;0.0;0.0;1.3;15.2;2024-06-04 03:00:00
3724;PARIS-MONTSOURIS;0.0;0.0;1.3;14.6;2024-06-04 04:00:00
3725;PARIS-MONTSOURIS;0.0;0.0;0.9;14.3;2024-06-04 05:00:00
3726;PARIS-MONTSOURIS;0.0;0.0;0.5;14.5;2024-06-04 06:00:00
3727;PARIS-MONTSOURIS;0.0;0.0;2.2;15.6;2024-06-04 07:00:00
3728;PARIS-MONTSOURIS;0.0;0.0;1.6;17.9;2024-06-04 08:00:00
3729;PARIS-MONTSOURIS;0.0;0.0;2.1;19.0;2024-06-04 09:00:00
3730;PARIS-MONTSOURIS;0.0;0.0;3.0;21.2;2024-06-04 10:00:00
3731;PARIS-MONTSOURIS;0.0;0.0;2.8;21.5;2024-06-04 11:00:00
3732;PARIS-MONTSOURIS;0.0;0.0;3.7;21.9;2024-06-04 12:00:00
3733;PARIS-MONTSOURIS;0.0;0.0;5.5;22.6;2024-06-04 13:00:00
3734;PARIS-MONTSOURIS;0.0;0.0;4.4;22.7;2024-06-04 14:00:00
3735;PARIS-MONTSOURIS;0.0;0.0;4.9;22.8;2024-06-04 15:00:00
3736;PARIS-MONTSOURIS;0.0;0.0;4.2;22.9;2024-06-04 16:00:00
3737;PARIS-MONTSOURIS;0.0;0.0;3.9;22.5;2024-06-04 17:00:00
3738;PARIS-MONTSOURIS;0.0;0.0;3.4;21.8;2024-06-04 18:00:00
3739;PARIS-MONTSOURIS;0.0;0.0;2.8;20.6;2024-06-04 19:00:00
3740;PARIS-MONTSOURIS;0.0;0.0;2.4;19.6;2024-06-04 20:00:00
3741;PARIS-MONTSOURIS;0.0;0.0;3.2;18.7;2024-06-04 21:00:00
3742;PARIS-MONTSOURIS;0.0;0.0;3.2;18.0;2024-06-04 22:00:00
3743;PARIS-MONTSOURIS;0.0;0.0;1.8;17.7;2024-06-04 23:00:00
3744;PARIS-MONTSOURIS;0.0;0.0;1.8;17.3;2024-06-05 00:00:00
3745;PARIS-MONTSOURIS;0.0;0.0;2.1;16.9;2024-06-05 01:00:00
3746;PARIS-MONTSOURIS;0.0;0.0;2.6;16.6;2024-06-05 02:00:00
3747;PARIS-MONTSOURIS;0.0;0.0;3.0;16.0;2024-06-05 03:00:00
3748;PARIS-MONTSOURIS;0.0;0.0;2.3;15.8;2024-06-05 04:00:00
3749;PARIS-MONTSOURIS;0.0;0.0;3.2;15.3;2024-06-05 05:00:00
3750;PARIS-MONTSOURIS;0.0;0.0;2.4;15.1;2024-06-05 06:00:00
3751;PARIS-MONTSOURIS;0.0;0.0;1.7;15.2;2024-06-05 07:00:00
3752;PARIS-MONTSOURIS;0.0;0.0;4.4;16.0;2024-06-05 08:00:00
3753;PARIS-MONTSOURIS;0.0;0.0;3.2;17.2;2024-06-05 09:00:00
3754;PARIS-MONTSOURIS;0.0;0.0;4.2;17.8;2024-06-05 10:00:00
3755;PARIS-MONTSOURIS;0.0;0.0;3.5;18.8;2024-06-05 11:00:00
3756;PARIS-MONTSOURIS;0.0;0.0;3.9;18.9;2024-06-05 12:00:00
3757;PARIS-MONTSOURIS;0.0;0.0;4.1;18.9;2024-06-05 13:00:00
3758;PARIS-MONTSOURIS;0.0;0.0;3.0;19.1;2024-06-05 14:00:00
3759;PARIS-MONTSOURIS;0.0;0.0;3.0;19.7;2024-06-05 15:00:00
3760;PARIS-MONTSOURIS;0.0;0.0;3.7;20.0;2024-06-05 16:00:00
3761;PARIS-MONTSOURIS;0.0;0.0;2.5;20.4;2024-06-05 17:00:00
3762;PARIS-MONTSOURIS;0.0;0.0;3.9;20.3;2024-06-05 18:00:00
3763;PARIS-MONTSOURIS;0.0;0.0;3.7;18.7;2024-06-05 19:00:00
3764;PARIS-MONTSOURIS;0.0;0.0;4.1;17.4;2024-06-05 20:00:00
3765;PARIS-MONTSOURIS;0.0;0.0;3.4;16.1;2024-06-05 21:00:00
3766;PARIS-MONTSOURIS;0.0;0.0;2.4;15.4;2024-06-05 22:00:00
3767;PARIS-MONTSOURIS;0.0;0.0;2.7;14.3;2024-06-05 23:00:00
3768;PARIS-MONTSOURIS;0.0;0.0;2.3;13.3;2024-06-06 00:00:00
3769;PARIS-MONTSOURIS;0.0;0.0;1.4;12.4;2024-06-06 01:00:00
3770;PARIS-MONTSOURIS;0.0;0.0;0.8;11.8;2024-06-06 02:00:00
3771;PARIS-MONTSOURIS;0.0;0.0;1.2;11.2;2024-06-06 03:00:00
3772;PARIS-MONTSOURIS;0.0;0.0;1.4;11.1;2024-06-06 04:00:00
3773;PARIS-MONTSOURIS;0.0;0.0;1.3;11.6;2024-06-06 05:00:00
3774;PARIS-MONTSOURIS;0.0;0.0;1.5;12.3;2024-06-06 06:00:00
3775;PARIS-MONTSOURIS;0.0;0.0;2.0;13.4;2024-06-06 07:00:00
3776;PARIS-MONTSOURIS;0.0;0.0;2.3;14.4;2024-06-06 08:00:00
3777;PARIS-MONTSOURIS;0.0;0.0;2.0;15.0;2024-06-06 09:00:00
3778;PARIS-MONTSOURIS;0.0;0.0;1.0;17.1;2024-06-06 10:00:00
3779;PARIS-MONTSOURIS;0.0;0.0;1.9;19.0;2024-06-06 11:00:00
3780;PARIS-MONTSOURIS;0.0;0.0;2.8;19.2;2024-06-06 12:00:00
3781;PARIS-MONTSOURIS;0.0;0.0;2.0;19.3;2024-06-06 13:00:00
3782;PARIS-MONTSOURIS;0.0;0.0;2.5;19.6;2024-06-06 14:00:00
3783;PARIS-MONTSOURIS;0.0;0.0;4.2;20.1;2024-06-06 15:00:00
3784;PARIS-MONTSOURIS;0.0;0.0;4.2;19.8;2024-06-06 16:00:00
3785;PARIS-MONTSOURIS;0.0;0.0;2.8;19.8;2024-06-06 17:00:00
3786;PARIS-MONTSOURIS;0.0;0.0;3.3;19.7;2024-06-06 18:00:00
3787;PARIS-MONTSOURIS;0.0;0.0;4.3;18.3;2024-06-06 19:00:00
3788;PARIS-MONTSOURIS;0.0;0.0;4.5;17.3;2024-06-06 20:00:00
3789;PARIS-MONTSOURIS;0.0;0.0;3.6;16.2;2024-06-06 21:00:00
3790;PARIS-MONTSOURIS;0.0;0.0;3.4;15.0;2024-06-06 22:00:00
3791;PARIS-MONTSOURIS;0.0;0.0;2.5;14.1;2024-06-06 23:00:00
3792;PARIS-MONTSOURIS;0.0;0.0;2.0;13.6;2024-06-07 00:00:00
3793;PARIS-MONTSOURIS;0.0;0.0;2.0;12.8;2024-06-07 01:00:00
3794;PARIS-MONTSOURIS;0.0;0.0;1.8;11.9;2024-06-07 02:00:00
3795;PARIS-MONTSOURIS;0.0;0.0;1.3;11.6;2024-06-07 03:00:00
3796;PARIS-MONTSOURIS;0.0;0.0;1.3;11.3;2024-06-07 04:00:00
3797;PARIS-MONTSOURIS;0.0;0.0;1.2;10.9;2024-06-07 05:00:00
3798;PARIS-MONTSOURIS;0.0;0.0;1.5;11.7;2024-06-07 06:00:00
3799;PARIS-MONTSOURIS;0.0;0.0;2.0;13.0;2024-06-07 07:00:00
3800;PARIS-MONTSOURIS;0.0;0.0;1.4;14.4;2024-06-07 08:00:00
3801;PARIS-MONTSOURIS;0.0;0.0;2.6;15.9;2024-06-07 09:00:00
3802;PARIS-MONTSOURIS;0.0;0.0;1.7;17.1;2024-06-07 10:00:00
3803;PARIS-MONTSOURIS;0.0;0.0;1.6;17.7;2024-06-07 11:00:00
3804;PARIS-MONTSOURIS;0.0;0.0;1.6;18.8;2024-06-07 12:00:00
3805;PARIS-MONTSOURIS;0.0;0.0;2.6;19.2;2024-06-07 13:00:00
3806;PARIS-MONTSOURIS;0.0;0.0;2.3;20.4;2024-06-07 14:00:00
3807;PARIS-MONTSOURIS;0.0;0.0;1.9;20.8;2024-06-07 15:00:00
3808;PARIS-MONTSOURIS;0.0;0.0;2.6;21.3;2024-06-07 16:00:00
3809;PARIS-MONTSOURIS;0.0;0.0;2.5;21.7;2024-06-07 17:00:00
3810;PARIS-MONTSOURIS;0.0;0.0;1.8;21.6;2024-06-07 18:00:00
3811;PARIS-MONTSOURIS;0.0;0.0;2.1;20.2;2024-06-07 19:00:00
3812;PARIS-MONTSOURIS;0.0;0.0;1.6;18.8;2024-06-07 20:00:00
3813;PARIS-MONTSOURIS;0.0;0.0;2.3;17.8;2024-06-07 21:00:00
3814;PARIS-MONTSOURIS;0.0;0.0;3.3;17.2;2024-06-07 22:00:00
3815;PARIS-MONTSOURIS;0.0;0.0;3.0;15.6;2024-06-07 23:00:00
3816;PARIS-MONTSOURIS;0.0;0.0;2.7;14.6;2024-06-08 00:00:00
3817;PARIS-MONTSOURIS;0.0;0.0;2.1;13.5;2024-06-08 01:00:00
3818;PARIS-MONTSOURIS;0.0;0.0;2.5;13.0;2024-06-08 02:00:00
3819;PARIS-MONTSOURIS;0.0;0.0;2.3;12.4;2024-06-08 03:00:00
3820;PARIS-MONTSOURIS;0.0;0.0;1.4;11.9;2024-06-08 04:00:00
3821;PARIS-MONTSOURIS;0.0;0.0;0.8;11.7;2024-06-08 05:00:00
3822;PARIS-MONTSOURIS;0.0;0.0;1.0;12.2;2024-06-08 06:00:00
3823;PARIS-MONTSOURIS;0.0;0.0;2.0;14.2;2024-06-08 07:00:00
3824;PARIS-MONTSOURIS;0.0;0.0;1.1;16.8;2024-06-08 08:00:00
3825;PARIS-MONTSOURIS;0.0;0.0;1.3;17.6;2024-06-08 09:00:00
3826;PARIS-MONTSOURIS;0.0;0.0;1.6;18.4;2024-06-08 10:00:00
3827;PARIS-MONTSOURIS;0.0;0.0;2.9;19.5;2024-06-08 11:00:00
3828;PARIS-MONTSOURIS;0.0;0.0;2.8;20.3;2024-06-08 12:00:00
3829;PARIS-MONTSOURIS;0.0;0.0;2.9;21.0;2024-06-08 13:00:00
3830;PARIS-MONTSOURIS;0.0;0.0;3.4;21.3;2024-06-08 14:00:00
3831;PARIS-MONTSOURIS;0.0;0.0;4.4;21.0;2024-06-08 15:00:00
3832;PARIS-MONTSOURIS;0.0;0.0;3.9;20.8;2024-06-08 16:00:00
3833;PARIS-MONTSOURIS;0.0;0.0;5.1;20.5;2024-06-08 17:00:00
3834;PARIS-MONTSOURIS;0.0;0.0;4.2;19.7;2024-06-08 18:00:00
3835;PARIS-MONTSOURIS;0.0;0.0;4.5;18.0;2024-06-08 19:00:00
3836;PARIS-MONTSOURIS;0.0;0.0;4.5;16.4;2024-06-08 20:00:00
3837;PARIS-MONTSOURIS;0.0;0.0;4.1;15.6;2024-06-08 21:00:00
3838;PARIS-MONTSOURIS;0.0;0.0;3.8;15.1;2024-06-08 22:00:00
3839;PARIS-MONTSOURIS;0.0;0.0;3.4;14.3;2024-06-08 23:00:00
3840;PARIS-MONTSOURIS;0.0;0.0;3.2;13.7;2024-06-09 00:00:00
3841;PARIS-MONTSOURIS;0.0;0.0;2.5;13.2;2024-06-09 01:00:00
3842;PARIS-MONTSOURIS;0.0;0.0;2.2;12.7;2024-06-09 02:00:00
3843;PARIS-MONTSOURIS;0.0;0.0;3.3;12.5;2024-06-09 03:00:00
3844;PARIS-MONTSOURIS;0.0;0.0;2.4;12.2;2024-06-09 04:00:00
3845;PARIS-MONTSOURIS;0.0;0.0;2.4;12.5;2024-06-09 05:00:00
3846;PARIS-MONTSOURIS;0.0;0.0;2.9;12.7;2024-06-09 06:00:00
3847;PARIS-MONTSOURIS;0.0;0.0;3.2;13.0;2024-06-09 07:00:00
3848;PARIS-MONTSOURIS;0.0;0.0;3.0;13.5;2024-06-09 08:00:00
3849;PARIS-MONTSOURIS;0.0;0.0;2.5;15.7;2024-06-09 09:00:00
3850;PARIS-MONTSOURIS;0.0;0.0;3.5;16.8;2024-06-09 10:00:00
3851;PARIS-MONTSOURIS;0.0;0.0;4.1;18.0;2024-06-09 11:00:00
3852;PARIS-MONTSOURIS;0.0;0.0;4.1;19.0;2024-06-09 12:00:00
3853;PARIS-MONTSOURIS;0.0;0.0;3.2;19.9;2024-06-09 13:00:00
3854;PARIS-MONTSOURIS;0.0;0.0;3.3;20.0;2024-06-09 14:00:00
3855;PARIS-MONTSOURIS;0.0;0.0;4.1;20.2;2024-06-09 15:00:00
3856;PARIS-MONTSOURIS;0.0;0.0;3.3;20.3;2024-06-09 16:00:00
3857;PARIS-MONTSOURIS;0.0;0.0;3.4;20.1;2024-06-09 17:00:00
3858;PARIS-MONTSOURIS;0.0;0.0;4.0;20.5;2024-06-09 18:00:00
3859;PARIS-MONTSOURIS;0.0;0.0;4.4;18.3;2024-06-09 19:00:00
3860;PARIS-MONTSOURIS;0.0;0.0;4.6;17.1;2024-06-09 20:00:00
3861;PARIS-MONTSOURIS;0.0;0.0;3.7;15.6;2024-06-09 21:00:00
3862;PARIS-MONTSOURIS;0.0;0.0;2.5;14.7;2024-06-09 22:00:00
3863;PARIS-MONTSOURIS;0.0;0.0;3.3;14.0;2024-06-09 23:00:00
3864;PARIS-MONTSOURIS;0.0;0.0;2.6;13.7;2024-06-10 00:00:00
3865;PARIS-MONTSOURIS;0.0;0.0;1.2;13.1;2024-06-10 01:00:00
3866;PARIS-MONTSOURIS;0.0;0.0;2.0;12.1;2024-06-10 02:00:00
3867;PARIS-MONTSOURIS;0.0;0.0;1.7;11.8;2024-06-10 03:00:00
3868;PARIS-MONTSOURIS;0.0;0.0;2.3;11.6;2024-06-10 04:00:00
3869;PARIS-MONTSOURIS;0.0;0.0;2.6;11.7;2024-06-10 05:00:00
3870;PARIS-MONTSOURIS;0.0;0.0;3.1;12.1;2024-06-10 06:00:00
