date_heure_comptage;debit_horaire;taux_occupation;etat_trafic;etat_arc;est_vacances;est_ferie;precipitation;duree_precipitation_min;vitesse_vent_ms
2025-02-12 17:00:00;865.0;18.81278;Pré-saturé;Ouvert;0;0;0.0;0.0;2.1
2025-02-12 14:00:00;877.0;23.70445;Pré-saturé;Ouvert;0;0;0.0;13.0;1.3
2025-02-12 12:00:00;952.0;14.47778;Fluide;Ouvert;0;0;0.0;0.0;2.0
2025-03-21 20:00:00;947.0;15.29889;Pré-saturé;Ouvert;0;0;0.4;47.0;3.0
2025-03-21 18:00:00;1012.0;18.47889;Pré-saturé;Ouvert;0;0;0.0;27.0;2.4
2025-03-21 17:00:00;1073.0;22.01611;Pré-saturé;Ouvert;0;0;0.0;3.0;2.9
2025-03-21 15:00:00;1031.0;18.27445;Pré-saturé;Ouvert;0;0;0.0;0.0;6.2
2025-05-24 22:00:00;944.0;19.20111;Pré-saturé;Ouvert;0;0;0.0;0.0;2.7
2025-05-24 21:00:00;916.0;22.60111;Pré-saturé;Ouvert;0;0;0.0;0.0;2.6
2025-05-24 19:00:00;994.0;21.535;Pré-saturé;Ouvert;0;0;0.0;0.0;2.2
2025-05-24 18:00:00;899.0;29.61;Pré-saturé;Ouvert;0;0;0.0;0.0;3.4
2025-05-24 13:00:00;940.0;19.40667;Pré-saturé;Ouvert;0;0;0.0;4.0;3.9
2025-05-24 12:00:00;781.0;14.47667;Fluide;Ouvert;0;0;0.0;0.0;3.8
2025-05-24 11:00:00;889.0;12.72;Fluide;Ouvert;0;0;0.0;0.0;4.4
2025-05-24 10:00:00;645.0;9.34889;Fluide;Ouvert;0;0;0.0;0.0;3.5
2025-05-24 09:00:00;419.0;5.44333;Fluide;Ouvert;0;0;0.0;9.0;2.3
2025-05-24 08:00:00;356.0;3.67167;Fluide;Ouvert;0;0;0.0;17.0;2.4
2025-05-24 06:00:00;429.0;4.49722;Fluide;Ouvert;0;0;0.0;0.0;1.1
2025-05-24 05:00:00;495.0;6.11056;Fluide;Ouvert;0;0;0.0;0.0;1.4
2025-05-24 02:00:00;1095.0;16.905;Pré-saturé;Ouvert;0;0;0.0;0.0;1.8
2025-05-24 01:00:00;997.0;16.37556;Pré-saturé;Ouvert;0;0;0.0;0.0;2.5
2025-03-24 00:00:00;600.0;7.69889;Fluide;Ouvert;0;0;0.0;0.0;0.9
2025-03-23 22:00:00;714.0;12.20278;Fluide;Ouvert;0;0;0.0;0.0;1.9
2025-03-23 15:00:00;869.0;19.01389;Pré-saturé;Ouvert;0;0;0.0;0.0;2.3
2025-03-23 14:00:00;817.0;16.68945;Pré-saturé;Ouvert;0;0;0.0;0.0;2.3
2025-03-23 12:00:00;912.0;15.25222;Pré-saturé;Ouvert;0;0;0.2;28.0;1.9
2025-03-23 05:00:00;414.0;5.01111;Fluide;Ouvert;0;0;0.0;0.0;2.9
2025-03-23 04:00:00;674.0;8.32222;Fluide;Ouvert;0;0;0.0;0.0;2.0
2025-03-23 03:00:00;831.0;11.50556;Fluide;Ouvert;0;0;0.0;0.0;2.5
2024-10-17 21:00:00;926.0;15.02333;Pré-saturé;Invalide;0;0;0.0;0.0;4.0
2024-10-17 18:00:00;868.0;18.50611;Pré-saturé;Invalide;0;0;0.2;37.0;2.5
2024-09-23 00:00:00;552.0;7.41556;Fluide;Invalide;0;0;0.0;0.0;1.9
2024-09-22 21:00:00;747.0;13.11667;Fluide;Invalide;0;0;1.8;50.0;1.9
2024-09-22 19:00:00;945.0;21.37556;Pré-saturé;Invalide;0;0;0.6;51.0;3.1
2024-09-22 18:00:00;968.0;24.02;Pré-saturé;Invalide;0;0;0.0;53.0;2.3
2024-09-22 17:00:00;939.0;20.44111;Pré-saturé;Invalide;0;0;0.0;21.0;3.8
2024-09-22 15:00:00;708.0;15.37556;Pré-saturé;Invalide;0;0;0.0;0.0;3.0
2024-09-22 14:00:00;851.0;15.21556;Pré-saturé;Invalide;0;0;0.0;0.0;2.8
2024-09-22 12:00:00;703.0;12.56222;Fluide;Invalide;0;0;0.0;0.0;3.0
2024-09-22 10:00:00;449.0;5.785;Fluide;Invalide;0;0;0.0;0.0;1.9
2024-09-22 09:00:00;323.0;3.62611;Fluide;Invalide;0;0;0.0;0.0;2.2
2024-09-22 07:00:00;365.0;11.43778;Fluide;Invalide;0;0;0.6;26.0;1.8
2024-09-22 06:00:00;426.0;4.58111;Fluide;Invalide;0;0;0.0;0.0;1.3
2024-09-22 01:00:00;1179.0;21.94778;Pré-saturé;Invalide;0;0;0.4;26.0;1.6
2025-08-13 16:00:00;762.0;20.32;Pré-saturé;Ouvert;1;0;0.0;0.0;1.4
2025-08-13 14:00:00;659.0;14.39944;Fluide;Ouvert;1;0;0.0;0.0;0.9
2025-08-13 12:00:00;735.0;14.93723;Fluide;Ouvert;1;0;0.0;0.0;1.9
2025-08-13 09:00:00;599.0;7.84833;Fluide;Ouvert;1;0;0.0;0.0;2.1
2025-08-13 08:00:00;490.0;5.96333;Fluide;Ouvert;1;0;0.0;0.0;1.8
2025-08-13 07:00:00;383.0;4.35778;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-13 05:00:00;116.0;1.20056;Fluide;Ouvert;1;0;0.0;0.0;1.4
2025-08-13 03:00:00;396.0;4.86445;Fluide;Ouvert;1;0;0.0;0.0;1.1
2025-08-13 01:00:00;561.0;7.65945;Fluide;Ouvert;1;0;0.0;0.0;2.5
2025-02-12 10:00:00;849.0;10.56278;Fluide;Ouvert;0;0;0.0;0.0;2.6
2025-02-12 08:00:00;757.0;7.92278;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-02-12 05:00:00;138.0;1.49056;Fluide;Ouvert;0;0;0.0;0.0;2.2
2025-02-12 01:00:00;577.0;8.12055;Fluide;Ouvert;0;0;0.0;0.0;1.9
2025-01-19 23:00:00;563.0;8.39278;Fluide;Invalide;0;0;0.0;0.0;2.3
2025-01-19 22:00:00;728.0;10.82334;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-01-19 19:00:00;852.0;20.27667;Pré-saturé;Invalide;0;0;0.0;0.0;0.6
2025-01-19 17:00:00;940.0;18.45111;Pré-saturé;Invalide;0;0;0.0;0.0;2.3
2025-01-19 16:00:00;880.0;20.20667;Pré-saturé;Invalide;0;0;0.0;0.0;2.0
2025-01-19 15:00:00;822.0;19.42056;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2025-01-19 14:00:00;751.0;13.09222;Fluide;Invalide;0;0;0.0;0.0;1.5
2025-01-19 12:00:00;638.0;11.99667;Fluide;Invalide;0;0;0.0;0.0;1.4
2025-01-19 11:00:00;599.0;9.02056;Fluide;Invalide;0;0;0.0;0.0;1.2
2025-01-19 09:00:00;332.0;3.84722;Fluide;Invalide;0;0;0.0;0.0;1.7
2025-01-19 08:00:00;284.0;3.56333;Fluide;Invalide;0;0;0.0;0.0;2.0
2025-01-19 04:00:00;740.0;13.51;Fluide;Invalide;0;0;0.0;0.0;1.1
2024-12-17 00:00:00;669.0;15.17667;Pré-saturé;Invalide;0;0;0.0;0.0;1.1
2024-12-16 23:00:00;716.0;20.97111;Pré-saturé;Invalide;0;0;0.0;0.0;1.1
2024-12-16 21:00:00;833.0;38.36167;Saturé;Invalide;0;0;0.0;15.0;1.8
2024-12-16 19:00:00;874.0;42.99445;Saturé;Invalide;0;0;0.0;0.0;1.9
2024-12-16 17:00:00;874.0;38.64167;Saturé;Invalide;0;0;0.0;0.0;3.1
2024-12-16 15:00:00;950.0;46.52334;Saturé;Invalide;0;0;0.0;0.0;3.3
2024-12-16 13:00:00;853.0;55.88611;Bloqué;Invalide;0;0;0.0;0.0;2.8
2024-12-16 12:00:00;885.0;38.84;Saturé;Invalide;0;0;0.0;0.0;2.3
2024-12-16 11:00:00;975.0;36.13167;Saturé;Invalide;0;0;0.0;5.0;2.6
2024-12-16 10:00:00;1033.0;35.99722;Saturé;Invalide;0;0;0.0;9.0;2.4
2024-12-16 08:00:00;785.0;20.41167;Pré-saturé;Invalide;0;0;0.0;23.0;3.3
2024-12-16 04:00:00;172.0;4.06611;Fluide;Invalide;0;0;0.0;0.0;3.8
2024-12-16 03:00:00;314.0;5.45667;Fluide;Invalide;0;0;0.0;0.0;4.0
2025-08-15 23:00:00;841.0;17.73833;Pré-saturé;Ouvert;1;1;0.0;0.0;3.5
2025-08-15 21:00:00;841.0;20.59778;Pré-saturé;Ouvert;1;1;0.0;0.0;2.7
2025-08-15 20:00:00;840.0;22.41334;Pré-saturé;Ouvert;1;1;0.0;0.0;2.9
2025-08-15 19:00:00;802.0;22.93611;Pré-saturé;Ouvert;1;1;0.0;0.0;3.4
2025-08-15 16:00:00;789.0;20.17444;Pré-saturé;Ouvert;1;1;0.0;0.0;3.4
2025-08-15 15:00:00;;;Inconnu;Invalide;1;1;0.0;0.0;3.7
2025-08-15 14:00:00;590.0;16.09889;Pré-saturé;Ouvert;1;1;0.0;0.0;2.9
2025-08-15 13:00:00;686.0;17.58333;Pré-saturé;Ouvert;1;1;0.0;0.0;3.1
2025-08-15 11:00:00;603.0;11.34889;Fluide;Ouvert;1;1;0.0;0.0;3.2
2025-08-15 10:00:00;452.0;7.36667;Fluide;Ouvert;1;1;0.0;0.0;2.7
2025-08-15 05:00:00;246.0;3.10333;Fluide;Ouvert;1;1;0.0;0.0;3.8
2025-08-15 03:00:00;;;Inconnu;Invalide;1;1;0.0;0.0;3.5
2025-08-15 01:00:00;713.0;12.47389;Fluide;Ouvert;1;1;0.0;0.0;3.2
2024-10-18 15:00:00;849.0;16.59556;Pré-saturé;Invalide;0;0;0.0;0.0;3.5
2025-03-21 14:00:00;932.0;18.06833;Pré-saturé;Ouvert;0;0;0.0;0.0;5.7
2024-12-24 00:00:00;839.0;15.57389;Pré-saturé;Invalide;1;0;0.2;60.0;1.4
2024-12-23 23:00:00;917.0;23.06;Pré-saturé;Invalide;1;0;0.2;60.0;1.8
2024-12-23 22:00:00;934.0;24.01444;Pré-saturé;Invalide;1;0;0.0;28.0;2.2
2024-12-23 20:00:00;988.0;28.14611;Pré-saturé;Invalide;1;0;0.0;0.0;2.4
2024-12-23 19:00:00;835.0;32.33889;Saturé;Invalide;1;0;0.0;0.0;3.3
2024-12-23 18:00:00;953.0;34.62555;Saturé;Invalide;1;0;0.0;0.0;2.8
2024-12-23 17:00:00;972.0;32.61222;Saturé;Invalide;1;0;0.0;0.0;3.8
2024-12-23 16:00:00;1045.0;31.45834;Saturé;Invalide;1;0;0.0;0.0;4.4
2025-06-21 00:00:00;1038.0;21.60889;Pré-saturé;Ouvert;0;0;0.0;0.0;2.3
2025-06-20 21:00:00;948.0;22.25778;Pré-saturé;Ouvert;0;0;0.0;0.0;2.8
2024-10-20 00:00:00;835.0;14.77222;Fluide;Invalide;1;0;0.0;0.0;1.0
2024-10-19 23:00:00;786.0;16.24833;Pré-saturé;Invalide;1;0;0.0;0.0;1.5
2024-10-19 21:00:00;842.0;18.51389;Pré-saturé;Invalide;1;0;0.2;25.0;2.9
2024-10-19 20:00:00;879.0;18.71389;Pré-saturé;Invalide;1;0;0.0;0.0;2.1
2024-10-19 19:00:00;842.0;27.45889;Pré-saturé;Invalide;1;0;0.0;0.0;3.0
2024-10-19 18:00:00;915.0;30.56944;Saturé;Invalide;1;0;0.4;50.0;2.7
2024-10-19 16:00:00;886.0;23.77111;Pré-saturé;Invalide;1;0;0.0;0.0;3.4
2024-10-19 15:00:00;813.0;18.08389;Pré-saturé;Invalide;1;0;0.0;0.0;4.3
2024-10-19 13:00:00;603.0;15.89111;Pré-saturé;Invalide;1;0;0.0;0.0;4.8
2024-10-19 12:00:00;645.0;11.59833;Fluide;Invalide;1;0;0.0;0.0;3.1
2024-10-19 11:00:00;616.0;8.99222;Fluide;Invalide;1;0;0.0;20.0;4.1
2024-10-19 09:00:00;387.0;4.21389;Fluide;Invalide;1;0;0.0;2.0;2.3
2024-10-19 05:00:00;561.0;7.04612;Fluide;Invalide;1;0;0.0;0.0;3.7
2024-10-19 02:00:00;948.0;17.03667;Pré-saturé;Invalide;1;0;0.0;0.0;2.1
2024-10-19 01:00:00;906.0;15.25722;Pré-saturé;Invalide;1;0;0.0;0.0;1.9
2024-10-22 23:00:00;712.0;13.75834;Fluide;Invalide;1;0;0.0;0.0;0.9
2024-10-22 22:00:00;857.0;16.73889;Pré-saturé;Invalide;1;0;0.0;0.0;1.4
2024-10-22 21:00:00;860.0;17.71;Pré-saturé;Invalide;1;0;0.0;0.0;1.4
2024-10-22 20:00:00;1057.0;22.73722;Pré-saturé;Invalide;1;0;0.0;0.0;0.8
2024-10-22 18:00:00;949.0;24.90667;Pré-saturé;Invalide;1;0;0.0;0.0;1.2
2024-10-22 17:00:00;923.0;28.83333;Pré-saturé;Invalide;1;0;0.0;0.0;2.4
2025-04-21 23:00:00;661.0;10.07278;Fluide;Ouvert;1;1;0.0;0.0;1.6
2025-04-21 22:00:00;757.0;15.12722;Pré-saturé;Ouvert;1;1;0.0;0.0;0.9
2025-04-21 21:00:00;847.0;16.93667;Pré-saturé;Ouvert;1;1;0.0;0.0;1.2
2025-04-21 18:00:00;810.0;20.23222;Pré-saturé;Ouvert;1;1;0.0;16.0;0.7
2025-04-21 17:00:00;914.0;22.63945;Pré-saturé;Ouvert;1;1;2.2;31.0;0.9
2025-04-21 16:00:00;973.0;22.83667;Pré-saturé;Ouvert;1;1;0.0;6.0;0.8
2025-04-21 13:00:00;794.0;15.43722;Pré-saturé;Ouvert;1;1;0.0;0.0;2.6
2025-04-21 09:00:00;325.0;3.58389;Fluide;Ouvert;1;1;0.0;0.0;2.1
2025-04-21 07:00:00;279.0;2.80778;Fluide;Ouvert;1;1;0.6;51.0;0.8
2025-04-21 06:00:00;204.0;2.37833;Fluide;Ouvert;1;1;2.2;49.0;0.8
2025-04-21 04:00:00;335.0;3.75111;Fluide;Ouvert;1;1;0.0;0.0;0.6
2025-04-21 03:00:00;603.0;7.02111;Fluide;Ouvert;1;1;0.0;0.0;1.0
2025-04-21 02:00:00;744.0;9.84833;Fluide;Ouvert;1;1;0.0;0.0;2.2
2025-05-05 00:00:00;574.0;6.97667;Fluide;Ouvert;0;0;0.0;0.0;5.1
2025-05-04 20:00:00;796.0;22.48778;Pré-saturé;Ouvert;0;0;0.0;0.0;7.2
2025-05-04 15:00:00;401.0;50.71833;Bloqué;Ouvert;0;0;0.0;0.0;5.5
2025-05-04 13:00:00;372.0;19.52611;Pré-saturé;Ouvert;0;0;0.0;0.0;5.0
2025-05-04 12:00:00;356.0;12.54722;Fluide;Ouvert;0;0;0.0;0.0;5.2
2025-05-04 10:00:00;389.0;5.765;Fluide;Ouvert;0;0;0.0;0.0;4.1
2025-05-04 07:00:00;347.0;3.62833;Fluide;Ouvert;0;0;0.0;0.0;5.0
2025-05-04 06:00:00;440.0;5.04667;Fluide;Ouvert;0;0;0.0;39.0;5.8
2025-05-04 02:00:00;709.0;17.01111;Pré-saturé;Ouvert;0;0;0.0;0.0;5.0
2025-05-04 01:00:00;828.0;18.15611;Pré-saturé;Ouvert;0;0;0.0;0.0;5.2
2025-10-21 18:00:00;909.0;22.77056;Pré-saturé;Ouvert;1;0;0.0;0.0;3.4
2025-10-21 19:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.8
2025-10-21 23:00:00;737.0;11.91389;Fluide;Ouvert;1;0;0.0;0.0;2.6
2025-10-21 20:00:00;959.0;23.97889;Pré-saturé;Ouvert;1;0;0.0;0.0;3.5
2025-10-21 21:00:00;813.0;16.97056;Pré-saturé;Ouvert;1;0;0.0;0.0;3.0
2025-10-21 22:00:00;721.0;14.46778;Fluide;Ouvert;1;0;0.0;0.0;2.5
2025-10-22 00:00:00;670.0;9.18056;Fluide;Ouvert;1;0;0.0;0.0;1.7
2025-09-25 15:00:00;920.0;21.90389;Pré-saturé;Ouvert;0;0;0.0;0.0;3.4
2025-09-25 17:00:00;905.0;22.11722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-09-25 19:00:00;974.0;23.81111;Pré-saturé;Ouvert;0;0;0.0;5.0;2.1
2025-09-25 21:00:00;1016.0;21.54445;Pré-saturé;Ouvert;0;0;0.0;0.0;2.5
2025-09-25 22:00:00;734.0;17.10722;Pré-saturé;Ouvert;0;0;0.0;0.0;2.0
2025-09-25 23:00:00;707.0;13.01444;Fluide;Ouvert;0;0;0.0;0.0;2.4
2025-09-26 00:00:00;638.0;9.57445;Fluide;Ouvert;0;0;0.0;0.0;2.1
2025-10-21 04:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;4.2
2025-10-21 07:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;3.1
2025-10-21 10:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;3.1
2025-10-21 11:00:00;;;Inconnu;Invalide;1;0;0.0;11.0;2.6
2025-10-21 12:00:00;;;Inconnu;Invalide;1;0;0.2;23.0;2.7
2025-10-21 13:00:00;;;Inconnu;Invalide;1;0;0.0;6.0;3.9
2025-10-21 01:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;4.7
2025-10-21 02:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;3.6
2025-10-21 03:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;3.9
2025-10-21 05:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;4.6
2025-10-21 06:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;3.6
2025-10-21 08:00:00;;;Inconnu;Invalide;1;0;0.0;0.0;2.4
2025-10-21 09:00:00;;;Inconnu;Invalide;1;0;0.2;0.0;3.1
2025-10-21 14:00:00;913.0;28.71945;Pré-saturé;Ouvert;1;0;0.0;0.0;4.0
2024-12-19 01:00:00;721.0;12.22278;Fluide;Invalide;0;0;0.0;15.0;7.4
2024-12-19 02:00:00;522.0;7.54278;Fluide;Invalide;0;0;0.0;10.0;6.5
2024-12-19 03:00:00;464.0;6.22445;Fluide;Invalide;0;0;0.6;22.0;6.8
2024-12-19 05:00:00;246.0;2.85111;Fluide;Invalide;0;0;0.0;0.0;4.4
2024-12-19 06:00:00;319.0;4.03611;Fluide;Invalide;0;0;0.0;2.0;5.9
2024-12-19 08:00:00;862.0;11.43278;Fluide;Invalide;0;0;2.7;37.0;6.2
2024-12-19 10:00:00;1070.0;18.59111;Pré-saturé;Invalide;0;0;0.0;25.0;6.8
2024-12-19 12:00:00;1065.0;23.13055;Pré-saturé;Invalide;0;0;0.0;0.0;4.9
2024-12-19 14:00:00;976.0;26.7;Pré-saturé;Invalide;0;0;0.0;0.0;5.3
2024-12-19 15:00:00;1060.0;26.42;Pré-saturé;Invalide;0;0;2.4;30.0;3.4
2024-12-19 16:00:00;971.0;30.46445;Saturé;Invalide;0;0;0.4;0.0;2.9
2024-12-19 17:00:00;1032.0;25.59611;Pré-saturé;Invalide;0;0;0.2;2.0;3.8
2024-12-19 22:00:00;1034.0;25.135;Pré-saturé;Invalide;0;0;0.0;0.0;3.1
2024-12-20 00:00:00;859.0;16.95334;Pré-saturé;Invalide;0;0;0.0;0.0;3.2
2024-09-22 23:00:00;641.0;11.13556;Fluide;Invalide;0;0;0.0;0.0;2.9
2024-09-22 22:00:00;698.0;10.87278;Fluide;Invalide;0;0;0.0;0.0;1.8
2024-09-22 20:00:00;844.0;16.88222;Pré-saturé;Invalide;0;0;4.9;60.0;1.1
2024-09-22 16:00:00;609.0;5.98722;Fluide;Invalide;0;0;0.0;0.0;3.4
2024-09-22 13:00:00;782.0;13.95167;Fluide;Invalide;0;0;0.0;13.0;2.4
2024-09-22 11:00:00;600.0;9.50611;Fluide;Invalide;0;0;0.0;0.0;2.9
2024-09-22 08:00:00;327.0;4.38611;Fluide;Invalide;0;0;0.0;0.0;1.2
2024-09-22 05:00:00;465.0;5.36556;Fluide;Invalide;0;0;0.0;0.0;1.5
2024-09-22 04:00:00;757.0;10.25333;Fluide;Invalide;0;0;0.2;16.0;2.1
2024-09-22 03:00:00;850.0;14.25611;Fluide;Invalide;0;0;0.6;34.0;1.9
2024-09-22 02:00:00;909.0;16.31222;Pré-saturé;Invalide;0;0;2.2;52.0;2.2
2025-06-26 16:00:00;846.0;55.93778;Bloqué;Ouvert;0;0;0.0;0.0;3.8
2025-06-26 17:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;5.1
2025-06-26 21:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;3.1
2025-06-26 22:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;2.4
2024-10-22 15:00:00;916.0;21.08389;Pré-saturé;Invalide;1;0;0.0;0.0;3.0
2025-04-23 23:00:00;726.0;12.13334;Fluide;Ouvert;1;0;0.0;0.0;1.7
2025-04-23 19:00:00;1048.0;22.62056;Pré-saturé;Ouvert;1;0;0.0;0.0;2.0
2025-09-23 00:00:00;525.0;7.17833;Fluide;Ouvert;0;0;0.2;60.0;3.8
2025-09-22 21:00:00;752.0;14.53222;Fluide;Ouvert;0;0;0.2;60.0;5.2
2025-09-22 20:00:00;912.0;20.83167;Pré-saturé;Ouvert;0;0;0.4;60.0;4.5
2025-09-22 19:00:00;946.0;26.37667;Pré-saturé;Ouvert;0;0;0.0;15.0;4.5
2025-09-22 17:00:00;885.0;22.26611;Pré-saturé;Ouvert;0;0;0.0;0.0;5.7
2025-09-22 16:00:00;893.0;27.82222;Pré-saturé;Ouvert;0;0;0.0;0.0;6.3
2025-09-22 15:00:00;952.0;27.06333;Pré-saturé;Ouvert;0;0;0.0;0.0;6.6
2025-08-14 02:00:00;434.0;7.30222;Fluide;Ouvert;1;0;0.0;0.0;1.6
2025-08-14 03:00:00;340.0;4.05389;Fluide;Ouvert;1;0;0.0;0.0;2.1
2025-08-14 04:00:00;212.0;2.83944;Fluide;Ouvert;1;0;0.0;0.0;1.5
2025-08-14 06:00:00;201.0;2.37389;Fluide;Ouvert;1;0;0.0;0.0;1.7
2025-08-14 07:00:00;361.0;4.04778;Fluide;Ouvert;1;0;0.0;0.0;0.9
2025-08-14 10:00:00;679.0;9.82278;Fluide;Ouvert;1;0;0.0;0.0;1.1
2025-08-14 13:00:00;688.0;15.6;Pré-saturé;Ouvert;1;0;0.0;0.0;2.0
2025-08-14 17:00:00;792.0;21.49111;Pré-saturé;Ouvert;1;0;0.0;0.0;3.6
2025-08-14 20:00:00;906.0;22.05444;Pré-saturé;Ouvert;1;0;0.0;0.0;3.1
2025-08-14 22:00:00;801.0;18.48222;Pré-saturé;Ouvert;1;0;0.0;0.0;4.2
2025-08-14 23:00:00;802.0;17.34833;Pré-saturé;Ouvert;1;0;0.0;0.0;4.4
2025-10-18 01:00:00;871.0;15.55722;Pré-saturé;Ouvert;1;0;0.0;0.0;2.6
2025-10-18 04:00:00;791.0;12.005;Fluide;Ouvert;1;0;0.0;0.0;3.2
2025-10-18 06:00:00;450.0;5.40278;Fluide;Ouvert;1;0;0.0;0.0;2.3
2025-10-18 07:00:00;415.0;5.19778;Fluide;Ouvert;1;0;0.0;0.0;2.8
2025-10-18 08:00:00;421.0;5.91722;Fluide;Ouvert;1;0;0.0;0.0;2.8
2025-10-18 09:00:00;479.0;6.38834;Fluide;Ouvert;1;0;0.0;0.0;3.0
2025-10-18 11:00:00;766.0;12.53167;Fluide;Ouvert;1;0;0.0;0.0;4.3
2025-10-18 16:00:00;908.0;27.35667;Pré-saturé;Ouvert;1;0;0.0;0.0;2.8
2025-10-18 17:00:00;957.0;24.70389;Pré-saturé;Ouvert;1;0;0.0;0.0;2.2
2025-10-18 18:00:00;994.0;32.08833;Saturé;Ouvert;1;0;0.0;0.0;2.2
2025-10-18 20:00:00;952.0;28.77444;Pré-saturé;Ouvert;1;0;0.0;0.0;3.2
2025-10-18 21:00:00;965.0;27.51389;Pré-saturé;Ouvert;1;0;0.0;0.0;3.1
2025-10-18 22:00:00;960.0;22.46334;Pré-saturé;Ouvert;1;0;0.0;0.0;1.1
2025-10-19 00:00:00;904.0;18.51056;Pré-saturé;Ouvert;1;0;0.0;0.0;2.8
2025-05-28 10:00:00;;;Inconnu;Invalide;0;0;0.0;0.0;4.3
2025-09-25 08:00:00;882.0;10.595;Fluide;Ouvert;0;0;0.0;22.0;2.5
2025-06-26 02:00:00;603.0;12.05611;Fluide;Ouvert;0;0;0.0;0.0;1.7
2025-06-26 04:00:00;275.0;3.55722;Fluide;Ouvert;0;0;0.6;17.0;1.9
2025-06-26 06:00:00;314.0;3.96056;Fluide;Ouvert;0;0;0.6;6.0;3.3
2025-06-26 08:00:00;1080.0;19.41167;Pré-saturé;Ouvert;0;0;0.0;0.0;3.9
2025-03-14 23:00:00;1006.0;15.35222;Pré-saturé;Ouvert;0;0;0.0;0.0;3.8
2025-03-14 19:00:00;1050.0;20.82333;Pré-saturé;Ouvert;0;0;0.0;0.0;3.8
2025-03-14 18:00:00;973.0;23.14722;Pré-saturé;Ouvert;0;0;0.0;0.0;4.1
2025-03-14 17:00:00;960.0;22.24333;Pré-saturé;Ouvert;0;0;0.0;0.0;3.9
2025-03-14 16:00:00;921.0;26.07778;Pré-saturé;Ouvert;0;0;0.0;0.0;4.9
2024-09-25 20:00:00;1085.0;46.295;Saturé;Invalide;0;0;3.2;60.0;4.0
2024-10-23 10:00:00;961.0;14.57611;Fluide;Invalide;1;0;0.0;0.0;1.7
2025-02-19 00:00:00;602.0;9.04389;Fluide;Ouvert;1;0;0.0;0.0;2.6
2025-02-18 23:00:00;677.0;10.51667;Fluide;Ouvert;1;0;0.0;0.0;2.6
2025-02-18 22:00:00;695.0;11.44167;Fluide;Ouvert;1;0;0.0;0.0;3.4
2025-02-18 20:00:00;929.0;20.44222;Pré-saturé;Ouvert;1;0;0.0;0.0;2.7
2025-02-18 15:00:00;951.0;19.99223;Pré-saturé;Ouvert;1;0;0.0;0.0;3.0
2025-03-14 11:00:00;1057.0;15.09167;Pré-saturé;Ouvert;0;0;0.0;0.0;2.7
2025-10-24 11:00:00;1041.0;23.91611;Pré-saturé;Ouvert;1;0;0.0;0.0;6.0
2025-10-24 12:00:00;1001.0;20.24111;Pré-saturé;Ouvert;1;0;0.0;0.0;5.9
2024-12-22 21:00:00;788.0;29.10334;Pré-saturé;Invalide;1;0;0.0;14.0;4.6
2024-12-22 20:00:00;890.0;34.55445;Saturé;Invalide;1;0;0.0;14.0;3.5
2024-12-22 19:00:00;863.0;34.19167;Saturé;Invalide;1;0;0.4;48.0;3.3
2024-12-22 18:00:00;959.0;34.96278;Saturé;Invalide;1;0;0.0;0.0;2.9
2024-12-22 13:00:00;984.0;21.48667;Pré-saturé;Invalide;1;0;3.2;58.0;4.0
2024-12-22 11:00:00;748.0;13.66889;Fluide;Invalide;1;0;0.0;0.0;5.7
2024-12-22 09:00:00;293.0;3.595;Fluide;Invalide;1;0;0.0;0.0;4.1
2024-12-22 08:00:00;257.0;2.76;Fluide;Invalide;1;0;0.0;9.0;4.4
2024-12-22 06:00:00;407.0;4.98556;Fluide;Invalide;1;0;0.6;19.0;5.0
2024-12-22 05:00:00;539.0;7.00333;Fluide;Invalide;1;0;0.0;0.0;6.1
2024-12-22 04:00:00;814.0;11.64611;Fluide;Invalide;1;0;0.0;0.0;4.3
2025-02-08 21:00:00;864.0;17.62445;Pré-saturé;Ouvert;0;0;0.2;52.0;2.1
2025-02-08 20:00:00;875.0;20.85945;Pré-saturé;Ouvert;0;0;0.0;19.0;5.4
2025-02-08 15:00:00;851.0;18.86667;Pré-saturé;Ouvert;0;0;0.0;0.0;3.1
2025-02-08 14:00:00;831.0;18.94056;Pré-saturé;Ouvert;0;0;0.0;0.0;4.1
2025-02-08 12:00:00;877.0;19.06667;Pré-saturé;Ouvert;0;0;0.0;0.0;3.2
2025-02-08 11:00:00;786.0;9.58111;Fluide;Ouvert;0;0;0.0;0.0;4.1
